316^Тени для век Color Bar Palette, цвет №4^73^^^^^^^^1000^EP 12 - №4^^catalog/glaza/teni-dlja-vek/448/448-Teni-dlja-vek-Color-Bar-Palette-cvet-No4-1.jpg^yes^1320^0^^^^30^г^0^0^0^см^^^<p> Импровизируй, комбинируй и создавай новый образ с палеткой теней COLOR BAR. 12 тонов с разными эффектами: необходимые базовые оттенки из нейтральной гаммы, сияющие светлые как хайлайтеры, мерцающие и блестящие для любого настроения – всегда под рукой! </p>^^^^7^0^0:^^^1^false^1
317^Тени для век Color Bar Palette, цвет №5^73^^^^^^^^1000^EP 12 - №5^^catalog/glaza/teni-dlja-vek/448/448-Teni-dlja-vek-Color-Bar-Palette-cvet-No5-1.jpg^yes^1320^0^^^^30^г^0^0^0^см^^^<p> Импровизируй, комбинируй и создавай новый образ с палеткой теней COLOR BAR. 12 тонов с разными эффектами: необходимые базовые оттенки из нейтральной гаммы, сияющие светлые как хайлайтеры, мерцающие и блестящие для любого настроения – всегда под рукой! </p>^^^^7^0^0:^^^1^false^1
318^Тени для век Harmony, №1^73^^^^^^^^1000^EP 193 - №1^^catalog/glaza/teni-dlja-vek/453/453-Teni-dlja-vek-Harmony-No1-1.jpg^yes^580^0^^^^5,5^г^0^0^0^см^^^<p> Гармоничное сочетание трех оттенков в одной палитре позволяет идеально подчеркнуть форму глаз и выделить их цвет. Мягкая, насыщенная текстура позволяет добиться плавных переходов от темного оттенка к более светлому. Каприлик питает, смягчает и увлажняет кожу. </p>^^^^7^0^0:^^^1^false^1
319^Тени для век Harmony, №2^73^^^^^^^^1000^EP 193 - №2^^catalog/glaza/teni-dlja-vek/453/453-Teni-dlja-vek-Harmony-No2-1.jpg^yes^580^0^^^^5,5^г^0^0^0^см^^^<p> Гармоничное сочетание трех оттенков в одной палитре позволяет идеально подчеркнуть форму глаз и выделить их цвет. Мягкая, насыщенная текстура позволяет добиться плавных переходов от темного оттенка к более светлому. Каприлик питает, смягчает и увлажняет кожу. </p>^^^^7^0^0:^^^1^false^1
320^Тени для век Harmony, №3^73^^^^^^^^1000^EP 193 - №3^^catalog/glaza/teni-dlja-vek/453/453-Teni-dlja-vek-Harmony-No3-1.jpg^yes^580^0^^^^5,5^г^0^0^0^см^^^<p> Гармоничное сочетание трех оттенков в одной палитре позволяет идеально подчеркнуть форму глаз и выделить их цвет. Мягкая, насыщенная текстура позволяет добиться плавных переходов от темного оттенка к более светлому. Каприлик питает, смягчает и увлажняет кожу. </p>^^^^7^0^0:^^^1^false^1
321^Тени для век Harmony, №4^73^^^^^^^^1000^EP 193 - №4^^catalog/glaza/teni-dlja-vek/453/453-Teni-dlja-vek-Harmony-No4-1.jpg^yes^580^0^^^^5,5^г^0^0^0^см^^^<p> Гармоничное сочетание трех оттенков в одной палитре позволяет идеально подчеркнуть форму глаз и выделить их цвет. Мягкая, насыщенная текстура позволяет добиться плавных переходов от темного оттенка к более светлому. Каприлик питает, смягчает и увлажняет кожу. </p>^^^^7^0^0:^^^1^false^1
322^Тени для век палитра E (Light brown), E155 цвет №109^73^^^^^^^^1000^E 155 - №109^^catalog/glaza/teni-dlja-vek/487/487-Teni-dlja-vek-palitra-E-Light-brown-E155-cvet-No109-1.jpg^yes^1320^0^^^^13,5^г^0^0^0^см^^^<p> Пять гармонично подобранных оттенков. Нежная шелковистая текстура легко наносится и растушевывается с помощью аппликатора до полутонов. Перламутр придает особое сияние. Содержат масла жожоба и масло оливы. </p>^^^^7^0^0:^^^1^false^1
323^Тени для век палитра E (Light brown), E155 цвет №112^73^^^^^^^^1000^E 155 - №112^^catalog/glaza/teni-dlja-vek/487/487-Teni-dlja-vek-palitra-E-Light-brown-E155-cvet-No112-1.jpg^yes^1320^0^^^^13,5^г^0^0^0^см^^^<p> Пять гармонично подобранных оттенков. Нежная шелковистая текстура легко наносится и растушевывается с помощью аппликатора до полутонов. Перламутр придает особое сияние. Содержат масла жожоба и масло оливы. </p>^^^^7^0^0:^^^1^false^1
324^Тени для век палитра E (Light brown), E155 цвет №139^73^^^^^^^^1000^E 155 - №139^^catalog/glaza/teni-dlja-vek/487/487-Teni-dlja-vek-palitra-E-Light-brown-E155-cvet-No139-1.jpg^yes^1320^0^^^^13,5^г^0^0^0^см^^^<p> Пять гармонично подобранных оттенков. Нежная шелковистая текстура легко наносится и растушевывается с помощью аппликатора до полутонов. Перламутр придает особое сияние. Содержат масла жожоба и масло оливы. </p>^^^^7^0^0:^^^1^false^1
325^Тени для век палитра E (Light brown), E155 цвет №140^73^^^^^^^^1000^E 155 - №140^^catalog/glaza/teni-dlja-vek/487/487-Teni-dlja-vek-palitra-E-Light-brown-E155-cvet-No140-1.jpg^yes^1320^0^^^^13,5^г^0^0^0^см^^^<p> Пять гармонично подобранных оттенков. Нежная шелковистая текстура легко наносится и растушевывается с помощью аппликатора до полутонов. Перламутр придает особое сияние. Содержат масла жожоба и масло оливы. </p>^^^^7^0^0:^^^1^false^1
326^Тени для век палитра F (Blue light), E155 цвет №101^73^^^^^^^^1000^E 155 - №101^^catalog/glaza/teni-dlja-vek/492/492-Teni-dlja-vek-palitra-F-Blue-light-E155-cvet-No101-1.jpg^yes^1320^0^^^^13,5^г^0^0^0^см^^^<p> Пять гармонично подобранных оттенков. Нежная шелковистая текстура легко наносится и растушевывается с помощью аппликатора до полутонов. Перламутр придает особое сияние. Содержат масла жожоба и масло оливы. </p>^^^^7^0^0:^^^1^false^1
327^Тени для век палитра F (Blue light), E155 цвет №113^73^^^^^^^^1000^E 155 - №113^^catalog/glaza/teni-dlja-vek/492/492-Teni-dlja-vek-palitra-F-Blue-light-E155-cvet-No113-1.jpg^yes^1320^0^^^^13,5^г^0^0^0^см^^^<p> Пять гармонично подобранных оттенков. Нежная шелковистая текстура легко наносится и растушевывается с помощью аппликатора до полутонов. Перламутр придает особое сияние. Содержат масла жожоба и масло оливы. </p>^^^^7^0^0:^^^1^false^1
328^Тени для век палитра F (Blue light), E155 цвет №128^73^^^^^^^^1000^E 155 - №128^^catalog/glaza/teni-dlja-vek/492/492-Teni-dlja-vek-palitra-F-Blue-light-E155-cvet-No128-1.jpg^yes^1320^0^^^^13,5^г^0^0^0^см^^^<p> Пять гармонично подобранных оттенков. Нежная шелковистая текстура легко наносится и растушевывается с помощью аппликатора до полутонов. Перламутр придает особое сияние. Содержат масла жожоба и масло оливы. </p>^^^^7^0^0:^^^1^false^1
329^Тени для век палитра F (Blue light), E155 цвет №203^73^^^^^^^^1000^E 155 - №203^^catalog/glaza/teni-dlja-vek/492/492-Teni-dlja-vek-palitra-F-Blue-light-E155-cvet-No203-1.jpg^yes^1320^0^^^^13,5^г^0^0^0^см^^^<p> Пять гармонично подобранных оттенков. Нежная шелковистая текстура легко наносится и растушевывается с помощью аппликатора до полутонов. Перламутр придает особое сияние. Содержат масла жожоба и масло оливы. </p>^^^^7^0^0:^^^1^false^1
330^Тени для век палитра G (Pink violet), E155 цвет №55^73^^^^^^^^1000^E 155 - №55^^catalog/glaza/teni-dlja-vek/497/497-Teni-dlja-vek-palitra-G-Pink-violet-E155-cvet-No55-1.jpg^yes^1320^0^^^^13,5^г^0^0^0^см^^^<p> Пять гармонично подобранных оттенков. Нежная шелковистая текстура легко наносится и растушевывается с помощью аппликатора до полутонов. Перламутр придает особое сияние. Содержат масла жожоба и масло оливы. </p>^^^^7^0^0:^^^1^false^1
331^Тени для век палитра G (Pink violet), E155 цвет №117^73^^^^^^^^1000^E 155 - №117^^catalog/glaza/teni-dlja-vek/497/497-Teni-dlja-vek-palitra-G-Pink-violet-E155-cvet-No117-1.jpg^yes^1320^0^^^^13,5^г^0^0^0^см^^^<p> Пять гармонично подобранных оттенков. Нежная шелковистая текстура легко наносится и растушевывается с помощью аппликатора до полутонов. Перламутр придает особое сияние. Содержат масла жожоба и масло оливы. </p>^^^^7^0^0:^^^1^false^1
332^Тени для век палитра G (Pink violet), E155цвет №141^73^^^^^^^^1000^E 155 - №141^^catalog/glaza/teni-dlja-vek/497/497-Teni-dlja-vek-palitra-G-Pink-violet-E155cvet-No141-1.jpg^yes^1320^0^^^^13,5^г^0^0^0^см^^^<p> Пять гармонично подобранных оттенков. Нежная шелковистая текстура легко наносится и растушевывается с помощью аппликатора до полутонов. Перламутр придает особое сияние. Содержат масла жожоба и масло оливы. </p>^^^^7^0^0:^^^1^false^1
333^Тени для век палитра G (Pink violet), E155 цвет №201^73^^^^^^^^1000^E 155 - №201^^catalog/glaza/teni-dlja-vek/497/497-Teni-dlja-vek-palitra-G-Pink-violet-E155-cvet-No201-1.jpg^yes^1320^0^^^^13,5^г^0^0^0^см^^^<p> Пять гармонично подобранных оттенков. Нежная шелковистая текстура легко наносится и растушевывается с помощью аппликатора до полутонов. Перламутр придает особое сияние. Содержат масла жожоба и масло оливы. </p>^^^^7^0^0:^^^1^false^1
334^Карандаш для век и бровей с расческой, черный^74^^^^^^^^1000^7616 - Black^^catalog/glaza/karandashi/509/509-Karandash-dlja-vek-i-brovei-s-rasczeskoi-czernyi-1.jpg^yes^360^0^^^^1,2^г^0^0^0^см^^^<p> Карандаш позволит точно и аккуратно подчеркнуть выразительность глаз, а также подкорректировать форму бровей. </p>^^^^7^0^0:^^^1^false^1
335^Карандаш для век и бровей с расческой, коричневый^74^^^^^^^^1000^7616 - Brown^^catalog/glaza/karandashi/509/509-Karandash-dlja-vek-i-brovei-s-rasczeskoi-koricznevyi-1.jpg^yes^360^0^^^^1,2^г^0^0^0^см^^^<p> Карандаш позволит точно и аккуратно подчеркнуть выразительность глаз, а также подкорректировать форму бровей. </p>^^^^7^0^0:^^^1^false^1
336^Карандаш для век и бровей с расческой, темно-серый^74^^^^^^^^1000^7616 - Dark grey^^catalog/glaza/karandashi/509/509-Karandash-dlja-vek-i-brovei-s-rasczeskoi-temno-seryi-1.jpg^yes^360^0^^^^1,2^г^0^0^0^см^^^<p> Карандаш позволит точно и аккуратно подчеркнуть выразительность глаз, а также подкорректировать форму бровей. </p>^^^^7^0^0:^^^1^false^1
337^Карандаш автоматический с встроенной точилкой^74^^^^^^^^1000^ES 406^^catalog/glaza/karandashi/510/510-Karandash-avtomaticzeskii-s-vstroennoi-toczilkoi-1.jpg^yes^360^0^^^^0,6^г^0^0^0^см^^^<p> Благодаря нежной текстуре карандаш мягко ложится, позволяет подчеркнуть естественную линию и интенсивность цвета. Наличие специальной V-образной точилки обеспечивает идеальное состояние карандаша. </p>^^^^7^0^0:^^^1^false^1
338^Карандаш для век и бровей Powder, цвет Black^74^^^^^^^^1000^ES 412 - Black^^catalog/glaza/karandashi/516/516-Karandash-dlja-vek-i-brovei-Powder-cvet-Black-1.jpg^yes^360^0^^^^0,5^г^0^0^0^см^^^<p> Особенная пудровая текстура обеспечивает мягкое нанесение. Оригинальная форма грифеля позволяет придать бровям идеальную форму. </p>^^^^7^0^0:^^^1^false^1
339^Карандаш для век и бровей Powder, цвет Brown^74^^^^^^^^1000^ES 412 - Brown^^catalog/glaza/karandashi/516/516-Karandash-dlja-vek-i-brovei-Powder-cvet-Brown-1.jpg^yes^360^0^^^^0,5^г^0^0^0^см^^^<p> Особенная пудровая текстура обеспечивает мягкое нанесение. Оригинальная форма грифеля позволяет придать бровям идеальную форму. </p>^^^^7^0^0:^^^1^false^1
340^Карандаш для век и бровей Powder, цвет Blond Brown^74^^^^^^^^1000^ES 412 - Blond Brown^^catalog/glaza/karandashi/516/516-Karandash-dlja-vek-i-brovei-Powder-cvet-Blond-Brown-1.jpg^yes^360^0^^^^0,5^г^0^0^0^см^^^<p> Особенная пудровая текстура обеспечивает мягкое нанесение. Оригинальная форма грифеля позволяет придать бровям идеальную форму. </p>^^^^7^0^0:^^^1^false^1
341^Карандаш для век и бровей Powder, цвет Dark Brown^74^^^^^^^^1000^ES 412 - Dark Brown^^catalog/glaza/karandashi/516/516-Karandash-dlja-vek-i-brovei-Powder-cvet-Dark-Brown-1.jpg^yes^360^0^^^^0,5^г^0^0^0^см^^^<p> Особенная пудровая текстура обеспечивает мягкое нанесение. Оригинальная форма грифеля позволяет придать бровям идеальную форму. </p>^^^^7^0^0:^^^1^false^1
342^Карандаш для век и бровей Powder, цвет Dark grey^74^^^^^^^^1000^ES 412 - Dark grey^^catalog/glaza/karandashi/516/516-Karandash-dlja-vek-i-brovei-Powder-cvet-Dark-grey-1.jpg^yes^360^0^^^^0,5^г^0^0^0^см^^^<p> Особенная пудровая текстура обеспечивает мягкое нанесение. Оригинальная форма грифеля позволяет придать бровям идеальную форму. </p>^^^^7^0^0:^^^1^false^1
343^Карандаш для век автоматический Master Drama Pencil, Black^74^^^^^^^^1000^ES 458 - Black^^catalog/glaza/karandashi/520/520-Karandash-dlja-vek-avtomaticzeskii-Master-Drama-Pencil-Black-2.jpg^yes^470^0^^^^0,25^г^0^0^0^см^^^<p> Автоматический карандаш отлично подойдет для рисования стрелок или дымчатого макияжа. Имеет мягкую текстуру, благодаря чему аккуратно и легко наносится на кожу век. При этом обладает стойкостью, поэтому не отпечатывается и не растекается в течение дня. Содержит масло какао. </p>^^^^7^0^0:^^^1^false^1
344^Карандаш для век автоматический Master Drama Pencil, Black^74^^^^^^^^1000^ES 458 - Black^^catalog/glaza/karandashi/520/520-Karandash-dlja-vek-avtomaticzeskii-Master-Drama-Pencil-Black-2.jpg^yes^470^0^^^^0,25^г^0^0^0^см^^^<p> Автоматический карандаш отлично подойдет для рисования стрелок или дымчатого макияжа. Имеет мягкую текстуру, благодаря чему аккуратно и легко наносится на кожу век. При этом обладает стойкостью, поэтому не отпечатывается и не растекается в течение дня. Содержит масло какао. </p>^^^^7^0^0:^^^1^false^1
345^Карандаш для век автоматический Master Drama Pencil, Brown^74^^^^^^^^1000^ES 458 - Brown^^catalog/glaza/karandashi/520/520-Karandash-dlja-vek-avtomaticzeskii-Master-Drama-Pencil-Brown-1.jpg^yes^470^0^^^^0,25^г^0^0^0^см^^^<p> Автоматический карандаш отлично подойдет для рисования стрелок или дымчатого макияжа. Имеет мягкую текстуру, благодаря чему аккуратно и легко наносится на кожу век. При этом обладает стойкостью, поэтому не отпечатывается и не растекается в течение дня. Содержит масло какао. </p>^^^^7^0^0:^^^1^false^1
346^Карандаш для век автоматический Master Drama Pencil, Pearl navy^74^^^^^^^^1000^ES 458 - Pearl navy^^catalog/glaza/karandashi/520/520-Karandash-dlja-vek-avtomaticzeskii-Master-Drama-Pencil-Pearl-navy-2.jpg^yes^470^0^^^^0,25^г^0^0^0^см^^^<p> Автоматический карандаш отлично подойдет для рисования стрелок или дымчатого макияжа. Имеет мягкую текстуру, благодаря чему аккуратно и легко наносится на кожу век. При этом обладает стойкостью, поэтому не отпечатывается и не растекается в течение дня. Содержит масло какао. </p>^^^^7^0^0:^^^1^false^1
347^Карандаш для век автоматический Master Drama Pencil, Pearl navy^74^^^^^^^^1000^ES 458 - Pearl navy^^catalog/glaza/karandashi/520/520-Karandash-dlja-vek-avtomaticzeskii-Master-Drama-Pencil-Pearl-navy-2.jpg^yes^470^0^^^^0,25^г^0^0^0^см^^^<p> Автоматический карандаш отлично подойдет для рисования стрелок или дымчатого макияжа. Имеет мягкую текстуру, благодаря чему аккуратно и легко наносится на кожу век. При этом обладает стойкостью, поэтому не отпечатывается и не растекается в течение дня. Содержит масло какао. </p>^^^^7^0^0:^^^1^false^1
348^Карандаш для век автоматический Master Drama Pencil, Dark Blue^74^^^^^^^^1000^ES 458 - Dark Blue^^catalog/glaza/karandashi/520/520-Karandash-dlja-vek-avtomaticzeskii-Master-Drama-Pencil-Dark-Blue-1.jpg^yes^470^0^^^^0,25^г^0^0^0^см^^^<p> Автоматический карандаш отлично подойдет для рисования стрелок или дымчатого макияжа. Имеет мягкую текстуру, благодаря чему аккуратно и легко наносится на кожу век. При этом обладает стойкостью, поэтому не отпечатывается и не растекается в течение дня. Содержит масло какао. </p>^^^^7^0^0:^^^1^false^1
349^Карандаш для век автоматический Master Drama Pencil, Pearl Blue^74^^^^^^^^1000^ES 458 - Pearl Blue^^catalog/glaza/karandashi/520/520-Karandash-dlja-vek-avtomaticzeskii-Master-Drama-Pencil-Pearl-Blue-1.jpg^yes^470^0^^^^0,25^г^0^0^0^см^^^<p> Автоматический карандаш отлично подойдет для рисования стрелок или дымчатого макияжа. Имеет мягкую текстуру, благодаря чему аккуратно и легко наносится на кожу век. При этом обладает стойкостью, поэтому не отпечатывается и не растекается в течение дня. Содержит масло какао. </p>^^^^7^0^0:^^^1^false^1
350^Карандаш для век автоматический Master Drama Pencil, Pearl Green-Blue^74^^^^^^^^1000^ES 458 - Pearl Green-Blue^^catalog/glaza/karandashi/520/520-Karandash-dlja-vek-avtomaticzeskii-Master-Drama-Pencil-Pearl-Green-Blue-1.jpg^yes^470^0^^^^0,25^г^0^0^0^см^^^<p> Автоматический карандаш отлично подойдет для рисования стрелок или дымчатого макияжа. Имеет мягкую текстуру, благодаря чему аккуратно и легко наносится на кожу век. При этом обладает стойкостью, поэтому не отпечатывается и не растекается в течение дня. Содержит масло какао. </p>^^^^7^0^0:^^^1^false^1
351^Тени для век Professional Colors, E119 цвет №1^73^^^^^^^^1000^E119 - №1^^catalog/glaza/teni-dlja-vek/625/625-Teni-dlja-vek-Professional-Colors-E119-cvet-No1-1.jpg^yes^1260^0^^^^8^г^0^0^0^см^^^<p> Профессиональная палитра тонов для тех, кто любит жить ярко и ценит безупречное качество. Их отличает нежная текстура и великолепная стойкость. Они ровно ложатся и хорошо растушевываются. Содержат увлажняющие компоненты. </p>^^^^7^0^0:^^^1^false^1
352^Тени для век Professional Colors, цвет №2^73^^^^^^^^1000^E119 - №2^^catalog/glaza/teni-dlja-vek/625/625-Teni-dlja-vek-Professional-Colors-cvet-No2-1.jpg^yes^1260^0^^^^8^г^0^0^0^см^^^<p> Профессиональная палитра тонов для тех, кто любит жить ярко и ценит безупречное качество. Их отличает нежная текстура и великолепная стойкость. Они ровно ложатся и хорошо растушевываются. Содержат увлажняющие компоненты. </p>^^^^7^0^0:^^^1^false^1
353^Тени для век Professional Colors, цвет №3^73^^^^^^^^1000^E119 - №3^^catalog/glaza/teni-dlja-vek/625/625-Teni-dlja-vek-Professional-Colors-cvet-No3-1.jpg^yes^1260^0^^^^8^г^0^0^0^см^^^<p> Профессиональная палитра тонов для тех, кто любит жить ярко и ценит безупречное качество. Их отличает нежная текстура и великолепная стойкость. Они ровно ложатся и хорошо растушевываются. Содержат увлажняющие компоненты. </p>^^^^7^0^0:^^^1^false^1
354^Тени для век Professional Colors, цвет №4^73^^^^^^^^1000^E119 - №4^^catalog/glaza/teni-dlja-vek/625/625-Teni-dlja-vek-Professional-Colors-cvet-No4-1.jpg^yes^1260^0^^^^8^г^0^0^0^см^^^<p> Профессиональная палитра тонов для тех, кто любит жить ярко и ценит безупречное качество. Их отличает нежная текстура и великолепная стойкость. Они ровно ложатся и хорошо растушевываются. Содержат увлажняющие компоненты. </p>^^^^7^0^0:^^^1^false^1
355^Тени для век Glam Look, цвет №1^73^^^^^^^^1000^E224 - №1^^catalog/glaza/teni-dlja-vek/630/630-Teni-dlja-vek-Glam-Look-cvet-No1-1.jpg^yes^1150^0^^^^5,5^г^0^0^0^см^^^<p> Текстура теней воздушная, невесомая и очень комфортная. Благодаря высокой концентрации пигментов, они красиво подсветят веки, легко наносятся, равномерно растушевываются, обеспечивают хорошую стойкость и цветопередачу. Состав теней содержит ухаживающие масла и витамин Е. </p>^^^^7^0^0:^^^1^false^1
356^Тени для век Glam Look, цвет №2^73^^^^^^^^1000^E224 - №2^^catalog/glaza/teni-dlja-vek/630/630-Teni-dlja-vek-Glam-Look-cvet-No2-1.jpg^yes^1150^0^^^^5,5^г^0^0^0^см^^^<p> Текстура теней воздушная, невесомая и очень комфортная. Благодаря высокой концентрации пигментов, они красиво подсветят веки, легко наносятся, равномерно растушевываются, обеспечивают хорошую стойкость и цветопередачу. Состав теней содержит ухаживающие масла и витамин Е. </p>^^^^7^0^0:^^^1^false^1
357^Тени для век Glam Look, цвет №3^73^^^^^^^^1000^E224 - №3^^catalog/glaza/teni-dlja-vek/630/630-Teni-dlja-vek-Glam-Look-cvet-No3-1.jpg^yes^1150^0^^^^5,5^г^0^0^0^см^^^<p> Текстура теней воздушная, невесомая и очень комфортная. Благодаря высокой концентрации пигментов, они красиво подсветят веки, легко наносятся, равномерно растушевываются, обеспечивают хорошую стойкость и цветопередачу. Состав теней содержит ухаживающие масла и витамин Е. </p>^^^^7^0^0:^^^1^false^1
358^Тени для век Glam Look, цвет №4^73^^^^^^^^1000^E224 - №4^^catalog/glaza/teni-dlja-vek/630/630-Teni-dlja-vek-Glam-Look-cvet-No4-1.jpg^yes^1150^0^^^^5,5^г^0^0^0^см^^^<p> Текстура теней воздушная, невесомая и очень комфортная. Благодаря высокой концентрации пигментов, они красиво подсветят веки, легко наносятся, равномерно растушевываются, обеспечивают хорошую стойкость и цветопередачу. Состав теней содержит ухаживающие масла и витамин Е. </p>^^^^7^0^0:^^^1^false^1
359^Тени для век Mono, цвет №1^73^^^^^^^^1000^E233 - №1^^catalog/glaza/teni-dlja-vek/637/637-Teni-dlja-vek-Mono-cvet-No1-1.jpg^yes^690^0^^^^1,8^г^0^0^0^см^^^<p> Текстура теней мягкая, бархатистая, хорошо пигментированная. Они легко наносятся и растушевываются до легкого дымчатого эффекта. Тени не осыпаются, экономично расходуются, делают образ женственным, а взгляд – притягательным и загадочным! </p>^^^^7^0^0:^^^1^false^1
360^Тени для век Mono, цвет №2^73^^^^^^^^1000^E233 - №2^^catalog/glaza/teni-dlja-vek/637/637-Teni-dlja-vek-Mono-cvet-No2-1.jpg^yes^690^0^^^^1,8^г^0^0^0^см^^^<p> Текстура теней мягкая, бархатистая, хорошо пигментированная. Они легко наносятся и растушевываются до легкого дымчатого эффекта. Тени не осыпаются, экономично расходуются, делают образ женственным, а взгляд – притягательным и загадочным! </p>^^^^7^0^0:^^^1^false^1
361^Тени для век Mono, цвет №3^73^^^^^^^^1000^E233 - №3^^catalog/glaza/teni-dlja-vek/637/637-Teni-dlja-vek-Mono-cvet-No3-1.jpg^yes^690^0^^^^1,8^г^0^0^0^см^^^<p> Текстура теней мягкая, бархатистая, хорошо пигментированная. Они легко наносятся и растушевываются до легкого дымчатого эффекта. Тени не осыпаются, экономично расходуются, делают образ женственным, а взгляд – притягательным и загадочным! </p>^^^^7^0^0:^^^1^false^1
362^Тени для век Mono, цвет №4^73^^^^^^^^1000^E233 - №4^^catalog/glaza/teni-dlja-vek/637/637-Teni-dlja-vek-Mono-cvet-No4-1.jpg^yes^690^0^^^^1,8^г^0^0^0^см^^^<p> Текстура теней мягкая, бархатистая, хорошо пигментированная. Они легко наносятся и растушевываются до легкого дымчатого эффекта. Тени не осыпаются, экономично расходуются, делают образ женственным, а взгляд – притягательным и загадочным! </p>^^^^7^0^0:^^^1^false^1
363^Тени для век Mono, цвет №5^73^^^^^^^^1000^E233 - №5^^catalog/glaza/teni-dlja-vek/637/637-Teni-dlja-vek-Mono-cvet-No5-1.jpg^yes^690^0^^^^1,8^г^0^0^0^см^^^<p> Текстура теней мягкая, бархатистая, хорошо пигментированная. Они легко наносятся и растушевываются до легкого дымчатого эффекта. Тени не осыпаются, экономично расходуются, делают образ женственным, а взгляд – притягательным и загадочным! </p>^^^^7^0^0:^^^1^false^1
364^Тени для век Mono, цвет №6^73^^^^^^^^1000^E233 - №6^^catalog/glaza/teni-dlja-vek/637/637-Teni-dlja-vek-Mono-cvet-No6-1.jpg^yes^690^0^^^^1,8^г^0^0^0^см^^^<p> Текстура теней мягкая, бархатистая, хорошо пигментированная. Они легко наносятся и растушевываются до легкого дымчатого эффекта. Тени не осыпаются, экономично расходуются, делают образ женственным, а взгляд – притягательным и загадочным! </p>^^^^7^0^0:^^^1^false^1
365^Тени для век Shimmering Shine, цвет №1^73^^^^^^^^1000^E251 - №1^^catalog/glaza/teni-dlja-vek/644/644-Teni-dlja-vek-Shimmering-Shine-cvet-No1-1.jpg^yes^920^0^^^^1,5^г^0^0^0^см^^^<p> Мельчайшие частички перламутра дают красивое мерцание, делая глаза визуально моложе. Благодаря силиконовым компонентам тени имеют невесомую текстуру, легко наносятся и равномерно ложатся. </p> <p> Натуральный увлажнитель повышает мягкость, а витамин Е ухаживает за кожей век. Экономичный расход. </p>^^^^7^0^0:^^^1^false^1
366^Тени для век Shimmering Shine, цвет №2^73^^^^^^^^1000^E251 - №2^^catalog/glaza/teni-dlja-vek/644/644-Teni-dlja-vek-Shimmering-Shine-cvet-No2-1.jpg^yes^920^0^^^^1,5^г^0^0^0^см^^^<p> Мельчайшие частички перламутра дают красивое мерцание, делая глаза визуально моложе. Благодаря силиконовым компонентам тени имеют невесомую текстуру, легко наносятся и равномерно ложатся. </p> <p> Натуральный увлажнитель повышает мягкость, а витамин Е ухаживает за кожей век. Экономичный расход. </p>^^^^7^0^0:^^^1^false^1
367^Тени для век Shimmering Shine, цвет №3^73^^^^^^^^1000^E251 - №3^^catalog/glaza/teni-dlja-vek/644/644-Teni-dlja-vek-Shimmering-Shine-cvet-No3-1.jpg^yes^920^0^^^^1,5^г^0^0^0^см^^^<p> Мельчайшие частички перламутра дают красивое мерцание, делая глаза визуально моложе. Благодаря силиконовым компонентам тени имеют невесомую текстуру, легко наносятся и равномерно ложатся. </p> <p> Натуральный увлажнитель повышает мягкость, а витамин Е ухаживает за кожей век. Экономичный расход. </p>^^^^7^0^0:^^^1^false^1
368^Тени для век Shimmering Shine, цвет №4^73^^^^^^^^1000^E251 - №4^^catalog/glaza/teni-dlja-vek/644/644-Teni-dlja-vek-Shimmering-Shine-cvet-No4-1.jpg^yes^920^0^^^^1,5^г^0^0^0^см^^^<p> Мельчайшие частички перламутра дают красивое мерцание, делая глаза визуально моложе. Благодаря силиконовым компонентам тени имеют невесомую текстуру, легко наносятся и равномерно ложатся. </p> <p> Натуральный увлажнитель повышает мягкость, а витамин Е ухаживает за кожей век. Экономичный расход. </p>^^^^7^0^0:^^^1^false^1
369^Тени для век Shimmering Shine, цвет №5^73^^^^^^^^1000^E251 - №5^^catalog/glaza/teni-dlja-vek/644/644-Teni-dlja-vek-Shimmering-Shine-cvet-No5-1.jpg^yes^920^0^^^^1,5^г^0^0^0^см^^^<p> Мельчайшие частички перламутра дают красивое мерцание, делая глаза визуально моложе. Благодаря силиконовым компонентам тени имеют невесомую текстуру, легко наносятся и равномерно ложатся. </p> <p> Натуральный увлажнитель повышает мягкость, а витамин Е ухаживает за кожей век. Экономичный расход. </p>^^^^7^0^0:^^^1^false^1
370^Тени для век Shimmering Shine, цвет №6^73^^^^^^^^1000^E251 - №6^^catalog/glaza/teni-dlja-vek/644/644-Teni-dlja-vek-Shimmering-Shine-cvet-No6-1.jpg^yes^920^0^^^^1,5^г^0^0^0^см^^^<p> Мельчайшие частички перламутра дают красивое мерцание, делая глаза визуально моложе. Благодаря силиконовым компонентам тени имеют невесомую текстуру, легко наносятся и равномерно ложатся. </p> <p> Натуральный увлажнитель повышает мягкость, а витамин Е ухаживает за кожей век. Экономичный расход. </p>^^^^7^0^0:^^^1^false^1
371^Тени для век Procolor, цвет №1^73^^^^^^^^1000^E312 - №1^^catalog/glaza/teni-dlja-vek/647/647-Teni-dlja-vek-Procolor-cvet-No1-1.png^yes^2290^0^^^^14,8^г^0^0^0^см^^^<p> Набор для создания макияжа любой сложности. 12 модных оттенков (от натуральных теплых до холодных), вариация текстур (от матовых до ультрамерцающих). </p> <p> Легко наносятся, а их высокая стойкость гарантирует сохранение макияжа в течение всего дня. </p>^^^^7^0^0:^^^1^false^1
