117^Цвет помады L24^№105 Молочный шоколад/ глянец^1000^true^0,00^+^0^+^0,00^+
117^Цвет помады L24^№19 Крем роза/ перл.^1000^true^0,00^+^0^+^0,00^+
117^Цвет помады L24^№20 Карамелька / перл.^1000^true^0,00^+^0^+^0,00^+
117^Цвет помады L24^№23 Спелая вишня/ глянец^1000^true^0,00^+^0^+^0,00^+
117^Цвет помады L24^№25 Pink rose/ глянец^1000^true^0,00^+^0^+^0,00^+
117^Цвет помады L24^№26 Пепельная роза / глянец^1000^true^0,00^+^0^+^0,00^+
117^Цвет помады L24^№028 Яркая фуксия/ глянец^1000^true^0,00^+^0^+^0,00^+
117^Цвет помады L24^№030 Молочная карамель / глянец^1000^true^0,00^+^0^+^0,00^+
117^Цвет помады L24^№041 Жемчужный розовый/ перл.^1000^true^0,00^+^0^+^0,00^+
117^Цвет помады L24^№043 Страстный поцелуй/перл^1000^true^0,00^+^0^+^0,00^+
117^Цвет помады L24^№044 Розовая сирень/ перл.^1000^true^0,00^+^0^+^0,00^+
117^Цвет помады L24^№045 Признание в любви/ перл.^1000^true^0,00^+^0^+^0,00^+
117^Цвет помады L24^№053 Рубин/ перл.^1000^true^0,00^+^0^+^0,00^+
117^Цвет помады L24^№058 Темный рубин/ перл.^1000^true^0,00^+^0^+^0,00^+
117^Цвет помады L24^№066 Бархатная вишня/ перл.^1000^true^0,00^+^0^+^0,00^+
117^Цвет помады L24^№068 Горячий розовый/ перл.^1000^true^0,00^+^0^+^0,00^+
117^Цвет помады L24^№069 Терракот темный/ глянец^1000^true^0,00^+^0^+^0,00^+
117^Цвет помады L24^№084 Ягодный поцелуй/ глянец^1000^true^0,00^+^0^+^0,00^+
117^Цвет помады L24^№090 Спелая вишня/ глянец^1000^true^0,00^+^0^+^0,00^+
117^Цвет помады L24^№095 Тигровая лилия/ перл.^1000^true^0,00^+^0^+^0,00^+
117^Цвет помады L24^№096 Ягодный мусс/ перл.^1000^true^0,00^+^0^+^0,00^+
117^Цвет помады L24^№100 Натурель/ глянец^1000^true^0,00^+^0^+^0,00^+
117^Цвет помады L24^№100A Натурель-беж / глянец^1000^true^0,00^+^0^+^0,00^+
117^Цвет помады L24^№100A Натурель-беж / глянец^1000^true^0,00^+^0^+^0,00^+
117^Цвет помады L24^№109 Капучино/ глянец^1000^true^0,00^+^0^+^0,00^+
117^Цвет помады L24^№114 Розовый атлас/перл^1000^true^0,00^+^0^+^0,00^+
117^Цвет помады L24^№116 Брусничная роса/ перл^1000^true^0,00^+^0^+^0,00^+
117^Цвет помады L24^№117 Коричневый глянец/ глянец^1000^true^0,00^+^0^+^0,00^+
117^Цвет помады L24^№118 Карамельная река/ глянец^1000^true^0,00^+^0^+^0,00^+
117^Цвет помады L24^№122 Багряный закат/ перламутр^1000^true^0,00^+^0^+^0,00^+
117^Цвет помады L24^№126 Помада Монро/ глянец^1000^true^0,00^+^0^+^0,00^+
117^Цвет помады L24^№130 Натуральый / перл.^1000^true^0,00^+^0^+^0,00^+
117^Цвет помады L24^№142 Терракот / глянец^1000^true^0,00^+^0^+^0,00^+
117^Цвет помады L24^№168 Кремовый терракот/ глянец^1000^true^0,00^+^0^+^0,00^+
117^Цвет помады L24^№169 Magenta/ перл.^1000^true^0,00^+^0^+^0,00^+
117^Цвет помады L24^№196 Пастельно-розовый/ глянец^1000^true^0,00^+^0^+^0,00^+
117^Цвет помады L24^№199 Розовые мечты/ перл.^1000^true^0,00^+^0^+^0,00^+
117^Цвет помады L24^№215 Коралловый рай/ глянец^1000^true^0,00^+^0^+^0,00^+
117^Цвет помады L24^№225 Переливающаяся фуксия/ перл.^1000^true^0,00^+^0^+^0,00^+
117^Цвет помады L24^№241^1000^true^0,00^+^0^+^0,00^+
117^Цвет помады L24^№242 Изысканный беж/ глянец^1000^true^0,00^+^0^+^0,00^+
117^Цвет помады L24^№271 Золотое руно/ перл.^1000^true^0,00^+^0^+^0,00^+
117^Цвет помады L24^№322 Розовый мрамор/ перл^1000^true^0,00^+^0^+^0,00^+
117^Цвет помады L24^№324 Благородная фуксия/ глянец^1000^true^0,00^+^0^+^0,00^+
117^Цвет помады L24^№330 Сердолик/ перл.^1000^true^0,00^+^0^+^0,00^+
117^Цвет помады L24^№339 Розовая орхидея/ перл.^1000^true^0,00^+^0^+^0,00^+
117^Цвет помады L24^№408 Розовое пламя/ перл^1000^true^0,00^+^0^+^0,00^+
117^Цвет помады L24^№410 Тосканская роза/ глянец^1000^true^0,00^+^0^+^0,00^+
117^Цвет помады L24^№421 Теплый натуральный/ глянец^1000^true^0,00^+^0^+^0,00^+
117^Цвет помады L24^№438 Сиреневая орхидея/ перл.^1000^true^0,00^+^0^+^0,00^+
117^Цвет помады L24^№446 Лиловый всплеск/ перл.^1000^true^0,00^+^0^+^0,00^+
117^Цвет помады L24^№448 Сладкая вишня/ перл.^1000^true^0,00^+^0^+^0,00^+
117^Цвет помады L24^№450 Идеальная роза/ глянец^1000^true^0,00^+^0^+^0,00^+
117^Цвет помады L24^№515 Отблеск любви/ перл.^1000^true^0,00^+^0^+^0,00^+
117^Цвет помады L24^№517 Гранат/ перл.^1000^true^0,00^+^0^+^0,00^+
117^Цвет помады L24^№550 Вишневый коктейль/ перл.^1000^true^0,00^+^0^+^0,00^+
117^Цвет помады L24^№600 Бежевая классика/ глянец^1000^true^0,00^+^0^+^0,00^+
117^Цвет помады L24^№632 Глубокий сиреневый/ перл.^1000^true^0,00^+^0^+^0,00^+
117^Цвет помады L24^№634 Розовое парфе/ перл.^1000^true^0,00^+^0^+^0,00^+
117^Цвет помады L24^№644 Любовь-морковь/ глянец^1000^true^0,00^+^0^+^0,00^+
117^Цвет помады L24^№665 Лава любви/ глянец^1000^true^0,00^+^0^+^0,00^+
117^Цвет помады L24^№683 Розовый бриллиант/ перл.^1000^true^0,00^+^0^+^0,00^+
118^Цвет помады L24^№01 Красная роза/ перл.^1000^true^0,00^+^0^+^0,00^+
118^Цвет помады L24^№02 Серебристая сирень/ перл.^1000^true^0,00^+^0^+^0,00^+
118^Цвет помады L24^№03 Розовая гвоздика/ перл.^1000^true^0,00^+^0^+^0,00^+
118^Цвет помады L24^№05 Бронза/ перл.^1000^true^0,00^+^0^+^0,00^+
118^Цвет помады L24^№06 Розовый пион/ перл.^1000^true^0,00^+^0^+^0,00^+
118^Цвет помады L24^№07 Темная сирень/ перл.^1000^true^0,00^+^0^+^0,00^+
118^Цвет помады L24^№10 Алый/ глянец^1000^true^0,00^+^0^+^0,00^+
118^Цвет помады L24^№14 Пурпур/ глянец^1000^true^0,00^+^0^+^0,00^+
118^Цвет помады L24^№105 Молочный шоколад/ глянец^1000^true^0,00^+^0^+^0,00^+
118^Цвет помады L24^№19 Крем роза/ перл.^1000^true^0,00^+^0^+^0,00^+
118^Цвет помады L24^№20 Карамелька / перл.^1000^true^0,00^+^0^+^0,00^+
118^Цвет помады L24^№23 Спелая вишня/ глянец^1000^true^0,00^+^0^+^0,00^+
118^Цвет помады L24^№25 Pink rose/ глянец^1000^true^0,00^+^0^+^0,00^+
118^Цвет помады L24^№26 Пепельная роза / глянец^1000^true^0,00^+^0^+^0,00^+
118^Цвет помады L24^№028 Яркая фуксия/ глянец^1000^true^0,00^+^0^+^0,00^+
118^Цвет помады L24^№030 Молочная карамель / глянец^1000^true^0,00^+^0^+^0,00^+
118^Цвет помады L24^№041 Жемчужный розовый/ перл.^1000^true^0,00^+^0^+^0,00^+
118^Цвет помады L24^№043 Страстный поцелуй/перл^1000^true^0,00^+^0^+^0,00^+
118^Цвет помады L24^№044 Розовая сирень/ перл.^1000^true^0,00^+^0^+^0,00^+
118^Цвет помады L24^№045 Признание в любви/ перл.^1000^true^0,00^+^0^+^0,00^+
118^Цвет помады L24^№053 Рубин/ перл.^1000^true^0,00^+^0^+^0,00^+
118^Цвет помады L24^№058 Темный рубин/ перл.^1000^true^0,00^+^0^+^0,00^+
118^Цвет помады L24^№066 Бархатная вишня/ перл.^1000^true^0,00^+^0^+^0,00^+
118^Цвет помады L24^№068 Горячий розовый/ перл.^1000^true^0,00^+^0^+^0,00^+
118^Цвет помады L24^№069 Терракот темный/ глянец^1000^true^0,00^+^0^+^0,00^+
118^Цвет помады L24^№084 Ягодный поцелуй/ глянец^1000^true^0,00^+^0^+^0,00^+
118^Цвет помады L24^№090 Спелая вишня/ глянец^1000^true^0,00^+^0^+^0,00^+
118^Цвет помады L24^№095 Тигровая лилия/ перл.^1000^true^0,00^+^0^+^0,00^+
118^Цвет помады L24^№096 Ягодный мусс/ перл.^1000^true^0,00^+^0^+^0,00^+
118^Цвет помады L24^№100 Натурель/ глянец^1000^true^0,00^+^0^+^0,00^+
118^Цвет помады L24^№100A Натурель-беж / глянец^1000^true^0,00^+^0^+^0,00^+
118^Цвет помады L24^№100A Натурель-беж / глянец^1000^true^0,00^+^0^+^0,00^+
118^Цвет помады L24^№109 Капучино/ глянец^1000^true^0,00^+^0^+^0,00^+
118^Цвет помады L24^№114 Розовый атлас/перл^1000^true^0,00^+^0^+^0,00^+
118^Цвет помады L24^№116 Брусничная роса/ перл^1000^true^0,00^+^0^+^0,00^+
118^Цвет помады L24^№117 Коричневый глянец/ глянец^1000^true^0,00^+^0^+^0,00^+
118^Цвет помады L24^№118 Карамельная река/ глянец^1000^true^0,00^+^0^+^0,00^+
118^Цвет помады L24^№122 Багряный закат/ перламутр^1000^true^0,00^+^0^+^0,00^+
118^Цвет помады L24^№126 Помада Монро/ глянец^1000^true^0,00^+^0^+^0,00^+
118^Цвет помады L24^№130 Натуральый / перл.^1000^true^0,00^+^0^+^0,00^+
118^Цвет помады L24^№142 Терракот / глянец^1000^true^0,00^+^0^+^0,00^+
118^Цвет помады L24^№168 Кремовый терракот/ глянец^1000^true^0,00^+^0^+^0,00^+
118^Цвет помады L24^№169 Magenta/ перл.^1000^true^0,00^+^0^+^0,00^+
118^Цвет помады L24^№196 Пастельно-розовый/ глянец^1000^true^0,00^+^0^+^0,00^+
118^Цвет помады L24^№199 Розовые мечты/ перл.^1000^true^0,00^+^0^+^0,00^+
118^Цвет помады L24^№215 Коралловый рай/ глянец^1000^true^0,00^+^0^+^0,00^+
118^Цвет помады L24^№225 Переливающаяся фуксия/ перл.^1000^true^0,00^+^0^+^0,00^+
118^Цвет помады L24^№241^1000^true^0,00^+^0^+^0,00^+
118^Цвет помады L24^№242 Изысканный беж/ глянец^1000^true^0,00^+^0^+^0,00^+
118^Цвет помады L24^№271 Золотое руно/ перл.^1000^true^0,00^+^0^+^0,00^+
118^Цвет помады L24^№322 Розовый мрамор/ перл^1000^true^0,00^+^0^+^0,00^+
118^Цвет помады L24^№324 Благородная фуксия/ глянец^1000^true^0,00^+^0^+^0,00^+
118^Цвет помады L24^№330 Сердолик/ перл.^1000^true^0,00^+^0^+^0,00^+
118^Цвет помады L24^№339 Розовая орхидея/ перл.^1000^true^0,00^+^0^+^0,00^+
118^Цвет помады L24^№408 Розовое пламя/ перл^1000^true^0,00^+^0^+^0,00^+
118^Цвет помады L24^№410 Тосканская роза/ глянец^1000^true^0,00^+^0^+^0,00^+
118^Цвет помады L24^№421 Теплый натуральный/ глянец^1000^true^0,00^+^0^+^0,00^+
118^Цвет помады L24^№438 Сиреневая орхидея/ перл.^1000^true^0,00^+^0^+^0,00^+
118^Цвет помады L24^№446 Лиловый всплеск/ перл.^1000^true^0,00^+^0^+^0,00^+
118^Цвет помады L24^№448 Сладкая вишня/ перл.^1000^true^0,00^+^0^+^0,00^+
118^Цвет помады L24^№450 Идеальная роза/ глянец^1000^true^0,00^+^0^+^0,00^+
118^Цвет помады L24^№515 Отблеск любви/ перл.^1000^true^0,00^+^0^+^0,00^+
118^Цвет помады L24^№517 Гранат/ перл.^1000^true^0,00^+^0^+^0,00^+
118^Цвет помады L24^№550 Вишневый коктейль/ перл.^1000^true^0,00^+^0^+^0,00^+
118^Цвет помады L24^№600 Бежевая классика/ глянец^1000^true^0,00^+^0^+^0,00^+
118^Цвет помады L24^№632 Глубокий сиреневый/ перл.^1000^true^0,00^+^0^+^0,00^+
118^Цвет помады L24^№634 Розовое парфе/ перл.^1000^true^0,00^+^0^+^0,00^+
118^Цвет помады L24^№644 Любовь-морковь/ глянец^1000^true^0,00^+^0^+^0,00^+
118^Цвет помады L24^№665 Лава любви/ глянец^1000^true^0,00^+^0^+^0,00^+
118^Цвет помады L24^№683 Розовый бриллиант/ перл.^1000^true^0,00^+^0^+^0,00^+
119^Цвет помады L24^№01 Красная роза/ перл.^1000^true^0,00^+^0^+^0,00^+
119^Цвет помады L24^№02 Серебристая сирень/ перл.^1000^true^0,00^+^0^+^0,00^+
119^Цвет помады L24^№03 Розовая гвоздика/ перл.^1000^true^0,00^+^0^+^0,00^+
119^Цвет помады L24^№05 Бронза/ перл.^1000^true^0,00^+^0^+^0,00^+
119^Цвет помады L24^№06 Розовый пион/ перл.^1000^true^0,00^+^0^+^0,00^+
119^Цвет помады L24^№07 Темная сирень/ перл.^1000^true^0,00^+^0^+^0,00^+
119^Цвет помады L24^№10 Алый/ глянец^1000^true^0,00^+^0^+^0,00^+
119^Цвет помады L24^№14 Пурпур/ глянец^1000^true^0,00^+^0^+^0,00^+
119^Цвет помады L24^№105 Молочный шоколад/ глянец^1000^true^0,00^+^0^+^0,00^+
119^Цвет помады L24^№19 Крем роза/ перл.^1000^true^0,00^+^0^+^0,00^+
119^Цвет помады L24^№20 Карамелька / перл.^1000^true^0,00^+^0^+^0,00^+
119^Цвет помады L24^№23 Спелая вишня/ глянец^1000^true^0,00^+^0^+^0,00^+
119^Цвет помады L24^№25 Pink rose/ глянец^1000^true^0,00^+^0^+^0,00^+
119^Цвет помады L24^№26 Пепельная роза / глянец^1000^true^0,00^+^0^+^0,00^+
119^Цвет помады L24^№028 Яркая фуксия/ глянец^1000^true^0,00^+^0^+^0,00^+
119^Цвет помады L24^№030 Молочная карамель / глянец^1000^true^0,00^+^0^+^0,00^+
119^Цвет помады L24^№041 Жемчужный розовый/ перл.^1000^true^0,00^+^0^+^0,00^+
119^Цвет помады L24^№043 Страстный поцелуй/перл^1000^true^0,00^+^0^+^0,00^+
119^Цвет помады L24^№044 Розовая сирень/ перл.^1000^true^0,00^+^0^+^0,00^+
119^Цвет помады L24^№045 Признание в любви/ перл.^1000^true^0,00^+^0^+^0,00^+
119^Цвет помады L24^№053 Рубин/ перл.^1000^true^0,00^+^0^+^0,00^+
119^Цвет помады L24^№058 Темный рубин/ перл.^1000^true^0,00^+^0^+^0,00^+
119^Цвет помады L24^№066 Бархатная вишня/ перл.^1000^true^0,00^+^0^+^0,00^+
119^Цвет помады L24^№068 Горячий розовый/ перл.^1000^true^0,00^+^0^+^0,00^+
119^Цвет помады L24^№069 Терракот темный/ глянец^1000^true^0,00^+^0^+^0,00^+
119^Цвет помады L24^№084 Ягодный поцелуй/ глянец^1000^true^0,00^+^0^+^0,00^+
119^Цвет помады L24^№090 Спелая вишня/ глянец^1000^true^0,00^+^0^+^0,00^+
119^Цвет помады L24^№095 Тигровая лилия/ перл.^1000^true^0,00^+^0^+^0,00^+
119^Цвет помады L24^№096 Ягодный мусс/ перл.^1000^true^0,00^+^0^+^0,00^+
119^Цвет помады L24^№100 Натурель/ глянец^1000^true^0,00^+^0^+^0,00^+
119^Цвет помады L24^№100A Натурель-беж / глянец^1000^true^0,00^+^0^+^0,00^+
119^Цвет помады L24^№100A Натурель-беж / глянец^1000^true^0,00^+^0^+^0,00^+
119^Цвет помады L24^№109 Капучино/ глянец^1000^true^0,00^+^0^+^0,00^+
119^Цвет помады L24^№114 Розовый атлас/перл^1000^true^0,00^+^0^+^0,00^+
119^Цвет помады L24^№116 Брусничная роса/ перл^1000^true^0,00^+^0^+^0,00^+
119^Цвет помады L24^№117 Коричневый глянец/ глянец^1000^true^0,00^+^0^+^0,00^+
119^Цвет помады L24^№118 Карамельная река/ глянец^1000^true^0,00^+^0^+^0,00^+
119^Цвет помады L24^№122 Багряный закат/ перламутр^1000^true^0,00^+^0^+^0,00^+
119^Цвет помады L24^№126 Помада Монро/ глянец^1000^true^0,00^+^0^+^0,00^+
119^Цвет помады L24^№130 Натуральый / перл.^1000^true^0,00^+^0^+^0,00^+
119^Цвет помады L24^№142 Терракот / глянец^1000^true^0,00^+^0^+^0,00^+
119^Цвет помады L24^№168 Кремовый терракот/ глянец^1000^true^0,00^+^0^+^0,00^+
119^Цвет помады L24^№169 Magenta/ перл.^1000^true^0,00^+^0^+^0,00^+
119^Цвет помады L24^№196 Пастельно-розовый/ глянец^1000^true^0,00^+^0^+^0,00^+
119^Цвет помады L24^№199 Розовые мечты/ перл.^1000^true^0,00^+^0^+^0,00^+
119^Цвет помады L24^№215 Коралловый рай/ глянец^1000^true^0,00^+^0^+^0,00^+
119^Цвет помады L24^№225 Переливающаяся фуксия/ перл.^1000^true^0,00^+^0^+^0,00^+
119^Цвет помады L24^№241^1000^true^0,00^+^0^+^0,00^+
119^Цвет помады L24^№242 Изысканный беж/ глянец^1000^true^0,00^+^0^+^0,00^+
119^Цвет помады L24^№271 Золотое руно/ перл.^1000^true^0,00^+^0^+^0,00^+
119^Цвет помады L24^№322 Розовый мрамор/ перл^1000^true^0,00^+^0^+^0,00^+
119^Цвет помады L24^№324 Благородная фуксия/ глянец^1000^true^0,00^+^0^+^0,00^+
119^Цвет помады L24^№330 Сердолик/ перл.^1000^true^0,00^+^0^+^0,00^+
119^Цвет помады L24^№339 Розовая орхидея/ перл.^1000^true^0,00^+^0^+^0,00^+
119^Цвет помады L24^№408 Розовое пламя/ перл^1000^true^0,00^+^0^+^0,00^+
119^Цвет помады L24^№410 Тосканская роза/ глянец^1000^true^0,00^+^0^+^0,00^+
119^Цвет помады L24^№421 Теплый натуральный/ глянец^1000^true^0,00^+^0^+^0,00^+
119^Цвет помады L24^№438 Сиреневая орхидея/ перл.^1000^true^0,00^+^0^+^0,00^+
119^Цвет помады L24^№446 Лиловый всплеск/ перл.^1000^true^0,00^+^0^+^0,00^+
119^Цвет помады L24^№448 Сладкая вишня/ перл.^1000^true^0,00^+^0^+^0,00^+
119^Цвет помады L24^№450 Идеальная роза/ глянец^1000^true^0,00^+^0^+^0,00^+
119^Цвет помады L24^№515 Отблеск любви/ перл.^1000^true^0,00^+^0^+^0,00^+
119^Цвет помады L24^№517 Гранат/ перл.^1000^true^0,00^+^0^+^0,00^+
119^Цвет помады L24^№550 Вишневый коктейль/ перл.^1000^true^0,00^+^0^+^0,00^+
119^Цвет помады L24^№600 Бежевая классика/ глянец^1000^true^0,00^+^0^+^0,00^+
119^Цвет помады L24^№632 Глубокий сиреневый/ перл.^1000^true^0,00^+^0^+^0,00^+
119^Цвет помады L24^№634 Розовое парфе/ перл.^1000^true^0,00^+^0^+^0,00^+
119^Цвет помады L24^№644 Любовь-морковь/ глянец^1000^true^0,00^+^0^+^0,00^+
119^Цвет помады L24^№665 Лава любви/ глянец^1000^true^0,00^+^0^+^0,00^+
119^Цвет помады L24^№683 Розовый бриллиант/ перл.^1000^true^0,00^+^0^+^0,00^+
120^Цвет помады L24^№01 Красная роза/ перл.^1000^true^0,00^+^0^+^0,00^+
120^Цвет помады L24^№02 Серебристая сирень/ перл.^1000^true^0,00^+^0^+^0,00^+
120^Цвет помады L24^№03 Розовая гвоздика/ перл.^1000^true^0,00^+^0^+^0,00^+
120^Цвет помады L24^№05 Бронза/ перл.^1000^true^0,00^+^0^+^0,00^+
120^Цвет помады L24^№06 Розовый пион/ перл.^1000^true^0,00^+^0^+^0,00^+
120^Цвет помады L24^№07 Темная сирень/ перл.^1000^true^0,00^+^0^+^0,00^+
120^Цвет помады L24^№10 Алый/ глянец^1000^true^0,00^+^0^+^0,00^+
120^Цвет помады L24^№14 Пурпур/ глянец^1000^true^0,00^+^0^+^0,00^+
120^Цвет помады L24^№105 Молочный шоколад/ глянец^1000^true^0,00^+^0^+^0,00^+
120^Цвет помады L24^№19 Крем роза/ перл.^1000^true^0,00^+^0^+^0,00^+
120^Цвет помады L24^№20 Карамелька / перл.^1000^true^0,00^+^0^+^0,00^+
120^Цвет помады L24^№23 Спелая вишня/ глянец^1000^true^0,00^+^0^+^0,00^+
120^Цвет помады L24^№25 Pink rose/ глянец^1000^true^0,00^+^0^+^0,00^+
120^Цвет помады L24^№26 Пепельная роза / глянец^1000^true^0,00^+^0^+^0,00^+
120^Цвет помады L24^№028 Яркая фуксия/ глянец^1000^true^0,00^+^0^+^0,00^+
120^Цвет помады L24^№030 Молочная карамель / глянец^1000^true^0,00^+^0^+^0,00^+
120^Цвет помады L24^№041 Жемчужный розовый/ перл.^1000^true^0,00^+^0^+^0,00^+
120^Цвет помады L24^№043 Страстный поцелуй/перл^1000^true^0,00^+^0^+^0,00^+
120^Цвет помады L24^№044 Розовая сирень/ перл.^1000^true^0,00^+^0^+^0,00^+
120^Цвет помады L24^№045 Признание в любви/ перл.^1000^true^0,00^+^0^+^0,00^+
120^Цвет помады L24^№053 Рубин/ перл.^1000^true^0,00^+^0^+^0,00^+
120^Цвет помады L24^№058 Темный рубин/ перл.^1000^true^0,00^+^0^+^0,00^+
120^Цвет помады L24^№066 Бархатная вишня/ перл.^1000^true^0,00^+^0^+^0,00^+
120^Цвет помады L24^№068 Горячий розовый/ перл.^1000^true^0,00^+^0^+^0,00^+
120^Цвет помады L24^№069 Терракот темный/ глянец^1000^true^0,00^+^0^+^0,00^+
120^Цвет помады L24^№084 Ягодный поцелуй/ глянец^1000^true^0,00^+^0^+^0,00^+
120^Цвет помады L24^№090 Спелая вишня/ глянец^1000^true^0,00^+^0^+^0,00^+
120^Цвет помады L24^№095 Тигровая лилия/ перл.^1000^true^0,00^+^0^+^0,00^+
120^Цвет помады L24^№096 Ягодный мусс/ перл.^1000^true^0,00^+^0^+^0,00^+
120^Цвет помады L24^№100 Натурель/ глянец^1000^true^0,00^+^0^+^0,00^+
120^Цвет помады L24^№100A Натурель-беж / глянец^1000^true^0,00^+^0^+^0,00^+
120^Цвет помады L24^№100A Натурель-беж / глянец^1000^true^0,00^+^0^+^0,00^+
120^Цвет помады L24^№109 Капучино/ глянец^1000^true^0,00^+^0^+^0,00^+
120^Цвет помады L24^№114 Розовый атлас/перл^1000^true^0,00^+^0^+^0,00^+
120^Цвет помады L24^№116 Брусничная роса/ перл^1000^true^0,00^+^0^+^0,00^+
120^Цвет помады L24^№117 Коричневый глянец/ глянец^1000^true^0,00^+^0^+^0,00^+
120^Цвет помады L24^№118 Карамельная река/ глянец^1000^true^0,00^+^0^+^0,00^+
120^Цвет помады L24^№122 Багряный закат/ перламутр^1000^true^0,00^+^0^+^0,00^+
120^Цвет помады L24^№126 Помада Монро/ глянец^1000^true^0,00^+^0^+^0,00^+
120^Цвет помады L24^№130 Натуральый / перл.^1000^true^0,00^+^0^+^0,00^+
120^Цвет помады L24^№142 Терракот / глянец^1000^true^0,00^+^0^+^0,00^+
120^Цвет помады L24^№168 Кремовый терракот/ глянец^1000^true^0,00^+^0^+^0,00^+
120^Цвет помады L24^№169 Magenta/ перл.^1000^true^0,00^+^0^+^0,00^+
120^Цвет помады L24^№196 Пастельно-розовый/ глянец^1000^true^0,00^+^0^+^0,00^+
120^Цвет помады L24^№199 Розовые мечты/ перл.^1000^true^0,00^+^0^+^0,00^+
120^Цвет помады L24^№215 Коралловый рай/ глянец^1000^true^0,00^+^0^+^0,00^+
120^Цвет помады L24^№225 Переливающаяся фуксия/ перл.^1000^true^0,00^+^0^+^0,00^+
120^Цвет помады L24^№241^1000^true^0,00^+^0^+^0,00^+
120^Цвет помады L24^№242 Изысканный беж/ глянец^1000^true^0,00^+^0^+^0,00^+
120^Цвет помады L24^№271 Золотое руно/ перл.^1000^true^0,00^+^0^+^0,00^+
120^Цвет помады L24^№322 Розовый мрамор/ перл^1000^true^0,00^+^0^+^0,00^+
120^Цвет помады L24^№324 Благородная фуксия/ глянец^1000^true^0,00^+^0^+^0,00^+
120^Цвет помады L24^№330 Сердолик/ перл.^1000^true^0,00^+^0^+^0,00^+
120^Цвет помады L24^№339 Розовая орхидея/ перл.^1000^true^0,00^+^0^+^0,00^+
120^Цвет помады L24^№408 Розовое пламя/ перл^1000^true^0,00^+^0^+^0,00^+
120^Цвет помады L24^№410 Тосканская роза/ глянец^1000^true^0,00^+^0^+^0,00^+
120^Цвет помады L24^№421 Теплый натуральный/ глянец^1000^true^0,00^+^0^+^0,00^+
120^Цвет помады L24^№438 Сиреневая орхидея/ перл.^1000^true^0,00^+^0^+^0,00^+
120^Цвет помады L24^№446 Лиловый всплеск/ перл.^1000^true^0,00^+^0^+^0,00^+
120^Цвет помады L24^№448 Сладкая вишня/ перл.^1000^true^0,00^+^0^+^0,00^+
120^Цвет помады L24^№450 Идеальная роза/ глянец^1000^true^0,00^+^0^+^0,00^+
120^Цвет помады L24^№515 Отблеск любви/ перл.^1000^true^0,00^+^0^+^0,00^+
120^Цвет помады L24^№517 Гранат/ перл.^1000^true^0,00^+^0^+^0,00^+
120^Цвет помады L24^№550 Вишневый коктейль/ перл.^1000^true^0,00^+^0^+^0,00^+
120^Цвет помады L24^№600 Бежевая классика/ глянец^1000^true^0,00^+^0^+^0,00^+
120^Цвет помады L24^№632 Глубокий сиреневый/ перл.^1000^true^0,00^+^0^+^0,00^+
120^Цвет помады L24^№634 Розовое парфе/ перл.^1000^true^0,00^+^0^+^0,00^+
120^Цвет помады L24^№644 Любовь-морковь/ глянец^1000^true^0,00^+^0^+^0,00^+
120^Цвет помады L24^№665 Лава любви/ глянец^1000^true^0,00^+^0^+^0,00^+
120^Цвет помады L24^№683 Розовый бриллиант/ перл.^1000^true^0,00^+^0^+^0,00^+
121^Цвет помады L24^№01 Красная роза/ перл.^1000^true^0,00^+^0^+^0,00^+
121^Цвет помады L24^№02 Серебристая сирень/ перл.^1000^true^0,00^+^0^+^0,00^+
121^Цвет помады L24^№03 Розовая гвоздика/ перл.^1000^true^0,00^+^0^+^0,00^+
121^Цвет помады L24^№05 Бронза/ перл.^1000^true^0,00^+^0^+^0,00^+
121^Цвет помады L24^№06 Розовый пион/ перл.^1000^true^0,00^+^0^+^0,00^+
121^Цвет помады L24^№07 Темная сирень/ перл.^1000^true^0,00^+^0^+^0,00^+
121^Цвет помады L24^№10 Алый/ глянец^1000^true^0,00^+^0^+^0,00^+
121^Цвет помады L24^№14 Пурпур/ глянец^1000^true^0,00^+^0^+^0,00^+
121^Цвет помады L24^№105 Молочный шоколад/ глянец^1000^true^0,00^+^0^+^0,00^+
121^Цвет помады L24^№19 Крем роза/ перл.^1000^true^0,00^+^0^+^0,00^+
121^Цвет помады L24^№20 Карамелька / перл.^1000^true^0,00^+^0^+^0,00^+
121^Цвет помады L24^№23 Спелая вишня/ глянец^1000^true^0,00^+^0^+^0,00^+
121^Цвет помады L24^№25 Pink rose/ глянец^1000^true^0,00^+^0^+^0,00^+
121^Цвет помады L24^№26 Пепельная роза / глянец^1000^true^0,00^+^0^+^0,00^+
121^Цвет помады L24^№028 Яркая фуксия/ глянец^1000^true^0,00^+^0^+^0,00^+
121^Цвет помады L24^№030 Молочная карамель / глянец^1000^true^0,00^+^0^+^0,00^+
121^Цвет помады L24^№041 Жемчужный розовый/ перл.^1000^true^0,00^+^0^+^0,00^+
121^Цвет помады L24^№043 Страстный поцелуй/перл^1000^true^0,00^+^0^+^0,00^+
121^Цвет помады L24^№044 Розовая сирень/ перл.^1000^true^0,00^+^0^+^0,00^+
121^Цвет помады L24^№045 Признание в любви/ перл.^1000^true^0,00^+^0^+^0,00^+
121^Цвет помады L24^№053 Рубин/ перл.^1000^true^0,00^+^0^+^0,00^+
121^Цвет помады L24^№058 Темный рубин/ перл.^1000^true^0,00^+^0^+^0,00^+
